1290;7;6;36736;29
1290;6;1;14190;11
1290;6;6;13369;11
1320;5;1;35118;30
1320;5;6;36801;30
1320;8;1;24541;20
1320;8;6;24836;20
1320;4;1;39597;32
1320;4;6;38348;32
1320;3;1;20350;18
1320;3;6;21742;18
1320;1;1;23403;19
1320;1;6;23155;19
1320;7;1;39188;32
1320;7;6;36688;32
1320;2;1;15126;12
1320;2;6;14616;12
1320;6;1;13026;11
1320;6;6;13383;11
1350;8;1;25100;20
1350;8;6;22743;20
1350;3;1;29716;24
1350;3;6;29408;24
1350;4;1;20474;17
1350;4;6;21572;17
1350;1;1;32154;27
1350;1;6;32514;27
1350;2;1;21806;18
1350;2;6;21754;18
1350;7;1;42715;35
1350;7;6;41087;35
1350;6;1;6927;6
1350;6;6;7032;6
1350;5;1;22405;19
1350;5;6;24584;19
1380;4;1;21221;17
1380;4;6;20851;17
1380;1;1;37919;31
1380;1;6;36873;31
1380;7;1;30102;24
1380;7;6;28040;24
1380;3;1;35476;28
1380;3;6;33501;28
1380;8;1;20348;17
1380;8;6;21647;17
1380;6;1;7290;6
1380;6;6;7482;6
1380;2;1;10947;9
1380;2;6;11799;9
1380;5;1;7456;7
1380;5;6;9026;7
1410;1;1;19548;16
1410;1;6;20509;16
1410;3;1;34221;28
1410;3;6;35307;28
1410;8;1;19332;16
1410;8;6;20202;16
1410;4;1;16615;13
1410;4;6;16020;13
1410;5;1;14240;12
1410;5;6;14708;12
1410;2;1;16265;13
1410;2;6;16024;13
1410;7;1;36221;29
1410;7;6;35581;29
1410;6;1;2380;2
1410;6;6;2830;2
1440;4;1;24387;20
1440;4;6;22336;20
1440;1;1;16933;14
1440;1;6;17395;14
1440;2;1;26726;21
1440;2;6;26085;21
1440;5;1;8279;7
1440;5;6;8442;7
1440;7;1;37418;31
1440;7;6;36546;31
1440;8;1;9082;7
1440;8;6;8807;7
1440;3;1;24746;21
1440;3;6;25702;21
1440;6;1;6575;6
1440;6;6;7592;6
1470;7;1;32322;27
1470;7;6;33174;27
1470;1;1;34602;29
1470;1;6;34524;29
1470;3;1;23532;20
1470;3;6;24397;20
1470;6;1;10116;8
1470;6;6;10229;8
1470;2;1;14327;12
1470;2;6;13785;12
1470;5;1;23271;18
1470;5;6;22526;18
1470;8;1;4517;4
1470;8;6;4728;4
1470;4;1;3923;3
1470;4;6;3880;3
1500;3;1;12247;10
1500;3;6;11751;10
1500;7;1;21428;18
1500;7;6;20990;18
1500;5;1;15135;13
1500;5;6;16482;13
1500;1;1;9812;9
1500;1;6;11381;9
1500;8;1;11925;10
1500;8;6;12073;10
1500;2;1;5244;4
1500;2;6;5181;4
1500;4;1;4800;4
1500;4;6;5020;4
1500;6;1;3429;3
1500;6;6;3891;3
1530;6;1;5520;5
1530;6;6;6551;5
1530;4;1;28371;24
1530;4;6;30539;24
1530;2;1;7869;6
1530;2;6;7357;6
1530;7;1;29745;24
1530;7;6;28613;24
1530;1;1;25884;21
1530;1;6;25873;21
1530;5;1;20586;17
1530;5;6;21608;17
1530;3;1;18584;16
1530;3;6;17648;16
1530;8;1;7804;6
1530;8;6;7528;6
1560;7;1;10654;9
1560;7;6;10828;9
1560;2;1;9517;8
1560;2;6;9734;8
1560;5;1;9091;8
1560;5;6;9487;8
1560;3;1;15400;13
1560;3;6;16417;13
1560;4;1;9580;8
1560;4;6;9978;8
1560;6;1;2624;2
1560;6;6;2265;2
1560;8;1;10041;8
1560;8;6;9328;8
1560;1;1;3735;3
1560;1;6;3894;3
1590;7;1;23061;18
1590;7;6;21720;18
1590;1;1;33528;27
1590;1;6;33101;27
1590;4;1;16376;13
1590;4;6;14883;13
1590;2;1;9259;8
1590;2;6;9906;8
1590;6;1;12254;10
1590;6;6;11898;10
1590;8;1;13582;11
1590;8;6;13018;11
1590;3;1;27514;23
1590;3;6;28658;23
1590;5;1;12255;10
1590;5;6;12960;10
1620;1;1;27460;23
1620;1;6;27231;23
1620;3;1;24717;20
1620;3;6;23974;20
1620;4;1;15577;13
1620;4;6;15793;13
1620;5;1;20133;17
1620;5;6;20282;17
1620;8;1;14327;12
1620;8;6;14026;12
1620;6;1;10914;9
1620;6;6;10991;9
1620;7;1;19422;16
1620;7;6;20109;16
1620;2;1;10915;9
1620;2;6;10321;9
1650;1;1;26924;22
1650;1;6;26826;22
1650;4;1;25613;22
1650;4;6;26876;22
1650;2;1;10606;9
1650;2;6;10931;9
1650;7;1;41484;35
1650;7;6;40908;35
1650;8;1;33421;27
1650;8;6;34304;27
1650;6;1;12135;10
1650;6;6;10645;10
1650;5;1;21252;17
1650;5;6;20864;17
1650;3;1;19442;16
1650;3;6;19623;16
1680;3;1;27091;22
1680;3;6;27793;22
1680;7;1;38078;31
1680;7;6;38090;31
1680;1;1;27351;23
1680;1;6;27577;23
1680;2;1;11429;10
1680;2;6;12260;10
1680;4;1;34190;28
1680;4;6;33510;28
1680;5;1;17150;14
1680;5;6;16823;14
1680;8;1;16652;13
1680;8;6;16260;13
1680;6;1;12560;10
1680;6;6;11857;10
1710;8;1;17815;15
1710;8;6;18529;15
1710;1;1;26812;22
1710;1;6;26192;22
1710;6;1;15700;12
1710;6;6;14316;12
1710;7;1;54160;46
1710;7;6;56172;46
1710;4;1;18256;15
1710;4;6;18145;15
1710;5;1;22371;18
1710;5;6;22268;18
1710;3;1;19595;16
1710;3;6;18920;16
1710;2;1;6418;5
1710;2;6;6262;5
1740;5;1;31355;25
1740;5;6;30798;25
1740;2;1;10080;9
1740;2;6;11238;9
1740;1;1;21760;18
1740;1;6;23319;18
1740;4;1;20858;17
1740;4;6;21390;17
1740;7;1;33378;28
1740;7;6;33920;28
1740;6;1;2336;2
1740;6;6;2380;2
1740;3;1;19473;17
1740;3;6;22023;17
1740;8;1;5276;4
1740;8;6;5130;4
1770;8;1;14384;12
1770;8;6;15222;12
1770;7;1;14995;12
1770;7;6;14515;12
1770;5;1;13714;11
1770;5;6;13982;11
1770;3;1;11486;10
1770;3;6;12314;10
1770;1;1;7213;6
1770;1;6;7857;6
1770;2;1;5131;4
1770;2;6;4722;4
1770;4;1;5454;4
1770;4;6;5272;4
1800;8;1;26183;22
1800;8;6;26235;22
1800;3;1;38105;33
1800;3;6;39926;33
1800;1;1;26582;22
1800;1;6;25938;22
1800;7;1;36524;30
1800;7;6;37180;30
1800;5;1;17555;14
1800;5;6;17056;14
1800;6;1;5896;5
1800;6;6;6190;5
1800;2;1;11388;9
1800;2;6;10470;9
1800;4;1;14806;12
1800;4;6;14868;12
0;7;1;26173;22
0;7;6;27969;22
0;2;1;21394;17
0;2;6;20585;17
0;3;1;22559;18
0;3;6;22872;18
0;5;1;11170;9
0;5;6;11017;9
0;4;1;25473;21
0;4;6;26345;21
0;1;1;19923;16
0;1;6;18551;16
0;8;1;8780;7
0;8;6;8830;7
0;6;1;2474;2
0;6;6;2068;2
30;3;1;11606;10
30;3;6;11690;10
30;2;1;6066;5
30;2;6;5489;5
30;4;1;24581;20
30;4;6;23350;20
30;8;1;9044;8
30;8;6;9733;8
30;6;1;5027;4
30;6;6;5118;4
30;7;1;9804;8
30;7;6;10465;8
30;1;1;16348;14
30;1;6;17382;14
30;5;1;6119;5
30;5;6;5920;5
60;4;1;11341;9
60;4;6;10807;9
60;7;1;24435;20
60;7;6;22427;20
60;3;1;27351;23
60;3;6;28692;23
60;5;1;4652;4
60;5;6;4649;4
60;2;1;5230;5
60;2;6;5493;5
60;1;1;15028;12
60;1;6;14572;12
60;8;1;3526;3
60;8;6;3499;3
60;6;1;2329;2
60;6;6;2387;2
90;8;1;11247;9
90;8;6;11530;9
90;7;1;36479;31
90;7;6;37952;31
90;3;1;24219;20
90;3;6;24241;20
90;2;1;20959;17
90;2;6;21352;17
90;4;1;18564;16
90;4;6;18806;16
90;1;1;28742;23
90;1;6;26935;23
90;6;1;10753;9
90;6;6;11435;9
90;5;1;5069;4
90;5;6;5007;4
120;3;1;27829;23
120;3;6;27686;23
120;4;1;42830;36
120;4;6;43623;36
120;8;1;26061;21
120;8;6;25397;21
120;7;1;30451;25
120;7;6;31106;25
120;2;1;7209;6
120;2;6;6243;6
120;1;1;27813;22
120;1;6;27472;22
120;5;1;7416;6
120;5;6;7423;6
120;6;1;2434;2
120;6;6;2673;2
150;7;1;31416;26
150;7;6;30650;26
150;2;1;26712;22
150;2;6;26239;22
150;3;1;38064;31
150;3;6;39005;31
150;5;1;10873;9
150;5;6;11712;9
150;4;1;26649;22
150;4;6;27595;22
150;1;1;22666;18
150;1;6;22222;18
150;8;1;23886;20
150;8;6;23450;20
150;6;1;2466;2
150;6;6;2317;2
180;3;1;26667;22
180;3;6;27804;22
180;4;1;40016;33
180;4;6;39479;33
180;8;1;29639;24
180;8;6;27077;24
180;2;1;11619;10
180;2;6;11812;10
180;7;1;21551;17
180;7;6;21801;17
180;1;1;27440;22
180;1;6;27074;22
180;5;1;8914;7
180;5;6;8382;7
180;6;1;2291;2
180;6;6;2386;2
210;3;1;30890;26
210;3;6;31029;26
210;2;1;9751;8
210;2;6;9395;8
210;7;1;28975;24
210;7;6;29316;24
210;8;1;22876;18
210;8;6;22060;18
210;4;1;14752;12
210;4;6;13570;12
210;5;1;5984;5
210;5;6;6137;5
210;1;1;11722;10
210;1;6;11683;10
210;6;1;3576;3
210;6;6;3512;3
240;3;1;15873;14
240;3;6;16892;14
240;7;1;6021;5
240;7;6;6755;5
240;2;1;12025;10
240;2;6;12115;10
240;8;1;25416;21
240;8;6;26251;21
240;1;1;3297;3
240;1;6;3220;3
240;5;1;1301;1
240;5;6;979;1
270;5;1;16696;14
270;5;6;16651;14
270;8;1;28356;23
270;8;6;28300;23
270;7;1;53019;42
270;7;6;50171;42
270;2;1;33817;29
270;2;6;36308;29
270;4;1;17220;15
270;4;6;18198;15
270;3;1;10946;9
270;3;6;11719;9
270;1;1;19839;16
270;1;6;18975;16
270;6;1;12503;10
270;6;6;11922;10
300;2;1;27580;23
300;2;6;28408;23
300;7;1;18764;15
300;7;6;17663;15
300;1;1;6316;5
300;1;6;6210;5
300;8;1;11797;10
300;8;6;12512;10
300;3;1;14711;12
300;3;6;13758;12
330;8;1;24957;20
330;8;6;24401;20
330;3;1;19284;16
330;3;6;19359;16
330;2;1;29850;26
330;2;6;33276;26
330;6;1;14131;12
330;6;6;14535;12
330;4;1;9666;8
330;4;6;10407;8
330;7;1;27644;23
330;7;6;28119;23
330;5;1;11943;10
330;5;6;12231;10
330;1;1;10210;9
330;1;6;11037;9
360;2;1;31294;27
360;2;6;32305;27
360;4;1;29102;25
360;4;6;32342;25
360;8;1;23334;19
360;8;6;22827;19
360;1;1;23795;19
360;1;6;22515;19
360;3;1;30677;26
360;3;6;31463;26
360;7;1;38920;32
360;7;6;37544;32
360;5;1;18154;15
360;5;6;16779;15
360;6;1;7302;6
360;6;6;7165;6
390;8;1;26950;23
390;8;6;26976;23
390;3;1;15639;14
390;3;6;16707;14
390;7;1;33604;27
390;7;6;31350;27
390;1;1;19895;15
390;1;6;17216;15
390;4;1;10364;9
390;4;6;10864;9
390;2;1;17850;15
390;2;6;19017;15
390;5;1;24535;21
390;5;6;26639;21
390;6;1;6471;6
390;6;6;7318;6
420;8;1;38646;31
420;8;6;37660;31
420;2;1;29325;24
420;2;6;28737;24
420;3;1;21781;18
420;3;6;22827;18
420;7;1;41789;35
420;7;6;42439;35
420;5;1;15214;12
420;5;6;14355;12
420;1;1;5098;4
420;1;6;4796;4
420;6;1;3789;3
420;6;6;3051;3
420;4;1;4560;4
420;4;6;5420;4
450;8;1;40782;33
450;8;6;36640;33
450;2;1;24000;20
450;2;6;24084;20
450;7;1;60626;50
450;7;6;59187;50
450;1;1;30062;24
450;1;6;29026;24
450;4;1;16328;14
450;4;6;15733;14
450;5;1;23769;20
450;5;6;24587;20
450;3;1;6436;5
450;3;6;6019;5
450;6;1;11391;10
450;6;6;12178;10
480;1;1;28136;23
480;1;6;27411;23
480;8;1;22714;19
480;8;6;23141;19
480;2;1;9241;8
480;2;6;10082;8
480;7;1;30239;25
480;7;6;30006;25
480;3;1;26077;22
480;3;6;27750;22
480;5;1;4351;4
480;5;6;5609;4
480;6;1;2430;2
480;6;6;2471;2
480;4;1;17783;15
480;4;6;18489;15
510;1;1;27821;24
510;1;6;29109;24
510;7;1;45133;36
510;7;6;43065;36
510;2;1;32186;26
510;2;6;32808;26
510;8;1;27697;22
510;8;6;27223;22
510;4;1;30112;25
510;4;6;29645;25
510;3;1;15723;14
510;3;6;17946;14
510;5;1;23136;19
510;5;6;23640;19
510;6;1;13289;11
510;6;6;14179;11
540;7;1;39458;32
540;7;6;38657;32
540;4;1;28997;24
540;4;6;29398;24
540;3;1;24282;21
540;3;6;25228;21
540;2;1;25768;21
540;2;6;24634;21
540;8;1;21850;18
540;8;6;21126;18
540;5;1;13895;11
540;5;6;13872;11
540;6;1;6824;6
540;6;6;7380;6
540;1;1;24587;21
540;1;6;24864;21
570;3;1;34843;29
570;3;6;35717;29
570;4;1;9906;9
570;4;6;10190;9
570;8;1;19145;16
570;8;6;19358;16
570;1;1;17227;14
570;1;6;16318;14
570;7;1;35298;30
570;7;6;37076;30
570;5;1;16209;13
570;5;6;15680;13
570;2;1;12448;10
570;2;6;12592;10
570;6;1;6204;5
570;6;6;6223;5
600;8;1;25750;22
600;8;6;26682;22
600;3;1;21925;19
600;3;6;23917;19
600;5;1;14366;12
600;5;6;14157;12
600;4;1;17871;14
600;4;6;16493;14
600;1;1;24120;20
600;1;6;24631;20
600;6;1;8626;7
600;6;6;7873;7
600;7;1;35892;29
600;7;6;33976;29
600;2;1;8639;7
600;2;6;8981;7
630;7;1;48021;40
630;7;6;47744;40
630;1;1;29385;24
630;1;6;28648;24
630;6;1;10249;8
630;6;6;9218;8
630;5;1;26591;22
630;5;6;26500;22
630;2;1;16458;14
630;2;6;18045;14
630;8;1;18151;15
630;8;6;18180;15
630;3;1;39677;32
630;3;6;39268;32
630;4;1;20615;17
630;4;6;21768;17
660;1;1;19934;16
660;1;6;20213;16
660;3;1;37859;31
660;3;6;38986;31
660;5;1;16677;14
660;5;6;16598;14
660;7;1;41131;33
660;7;6;39047;33
660;8;1;16453;14
660;8;6;16563;14
660;4;1;12553;10
660;4;6;12040;10
660;6;1;3245;3
660;6;6;3318;3
660;2;1;5596;5
660;2;6;5998;5
690;7;1;54267;45
690;7;6;53229;45
690;3;1;18808;16
690;3;6;20151;16
690;1;1;21505;17
690;1;6;20713;17
690;4;1;22153;18
690;4;6;20968;18
690;8;1;25357;22
690;8;6;27020;22
690;5;1;19189;15
690;5;6;18428;15
690;2;1;13328;11
690;2;6;13746;11
720;5;1;20706;17
720;5;6;21268;17
720;6;1;9771;8
720;6;6;9343;8
720;7;1;26957;22
720;7;6;25959;22
720;1;1;28078;23
720;1;6;27654;23
720;4;1;26591;22
720;4;6;28372;22
720;3;1;20848;17
720;3;6;21380;17
720;8;1;11728;10
720;8;6;12328;10
720;2;1;11807;10
720;2;6;11689;10
750;3;1;33223;28
750;3;6;33381;28
750;8;1;12510;10
750;8;6;12613;10
750;7;1;49204;39
750;7;6;45514;39
750;1;1;26727;22
750;1;6;26360;22
750;5;1;28509;23
750;5;6;28715;23
750;4;1;24059;19
750;4;6;23228;19
750;2;1;28296;24
750;2;6;28518;24
750;6;1;6962;6
750;6;6;7291;6
780;2;1;13116;11
780;2;6;13166;11
780;3;1;39764;34
780;3;6;39543;34
780;5;1;13154;11
780;5;6;13148;11
780;4;1;24458;20
780;4;6;25054;20
780;7;1;28187;24
780;7;6;28905;24
780;8;1;14112;12
780;8;6;16138;12
780;6;1;11489;10
780;6;6;11978;10
780;1;1;19292;15
780;1;6;18633;15
810;3;1;27022;22
810;3;6;26815;22
810;5;1;13885;11
810;5;6;13262;11
810;4;1;7103;6
810;4;6;7419;6
810;7;1;17122;13
810;7;6;16340;13
810;1;1;19257;16
810;1;6;20151;16
810;6;1;2448;2
810;6;6;2174;2
810;8;1;3354;3
810;8;6;3798;3
840;7;1;52304;43
840;7;6;52513;43
840;4;1;28326;23
840;4;6;27935;23
840;1;1;29378;25
840;1;6;30850;25
840;2;1;9109;8
840;2;6;9802;8
840;8;1;30230;25
840;8;6;29724;25
840;3;1;39343;32
840;3;6;37467;32
840;5;1;27286;22
840;5;6;27093;22
840;6;1;11616;9
840;6;6;11144;9
870;4;1;31823;25
870;4;6;30137;25
870;5;1;29893;25
870;5;6;28679;25
870;7;1;53606;44
870;7;6;53101;44
870;2;1;12399;11
870;2;6;13307;11
870;1;1;45390;37
870;1;6;45555;37
870;8;1;10721;9
870;8;6;10369;9
870;3;1;21447;17
870;3;6;20483;17
870;6;1;8180;7
870;6;6;8599;7
900;4;1;16269;13
900;4;6;15708;13
900;1;1;31558;26
900;1;6;30979;26
900;3;1;24968;20
900;3;6;24825;20
900;5;1;24608;20
900;5;6;24276;20
900;6;1;10051;9
900;6;6;11403;9
900;8;1;8225;7
900;8;6;8247;7
900;7;1;40614;34
900;7;6;41055;34
900;2;1;21434;17
900;2;6;20918;17
930;8;1;13310;11
930;8;6;13382;11
930;3;1;7893;7
930;3;6;7892;7
930;6;1;3426;3
930;6;6;3250;3
930;7;1;7621;6
930;7;6;6741;6
930;5;1;16000;14
930;5;6;17027;14
930;2;1;2378;2
930;2;6;2444;2
930;1;1;15263;13
930;1;6;15618;13
930;4;1;15736;13
930;4;6;16103;13
960;7;1;34608;29
960;7;6;35586;29
960;2;1;11925;9
960;2;6;11390;9
960;1;1;38276;31
960;1;6;36544;31
960;4;1;35281;29
960;4;6;36305;29
960;8;1;34378;28
960;8;6;35263;28
960;3;1;27557;23
960;3;6;27156;23
960;6;1;10725;9
960;6;6;10148;9
960;5;1;10167;9
960;5;6;10324;9
990;4;1;19111;16
990;4;6;18679;16
990;8;1;16622;14
990;8;6;17813;14
990;1;1;29450;24
990;1;6;28656;24
990;7;1;43701;36
990;7;6;45326;36
990;5;1;14032;11
990;5;6;13318;11
990;6;1;10294;8
990;6;6;9426;8
990;3;1;31106;25
990;3;6;29534;25
990;2;1;7237;6
990;2;6;7129;6
1020;2;1;23690;19
1020;2;6;22694;19
1020;8;1;21811;18
1020;8;6;22145;18
1020;5;1;21149;17
1020;5;6;20514;17
1020;7;1;32691;27
1020;7;6;32269;27
1020;1;1;27121;22
1020;1;6;26173;22
1020;3;1;30477;25
1020;3;6;29163;25
1020;6;1;8337;7
1020;6;6;9085;7
1020;4;1;14158;12
1020;4;6;15566;12
1050;1;1;19487;15
1050;1;6;17464;15
1050;5;1;20940;17
1050;5;6;21141;17
1050;4;1;33681;28
1050;4;6;33678;28
1050;8;1;23327;20
1050;8;6;23744;20
1050;2;1;16958;14
1050;2;6;15994;14
1050;3;1;16124;13
1050;3;6;15134;13
1050;7;1;25072;21
1050;7;6;26796;21
1050;6;1;8761;8
1050;6;6;9612;8
1080;8;1;25671;21
1080;8;6;26233;21
1080;1;1;14596;13
1080;1;6;16267;13
1080;6;1;3576;3
1080;6;6;3424;3
1080;7;1;16783;13
1080;7;6;16386;13
1080;3;1;12398;10
1080;3;6;13318;10
1080;4;1;11480;10
1080;4;6;12537;10
1080;2;1;5490;4
1080;2;6;4526;4
1080;5;1;9473;8
1080;5;6;10121;8
1110;4;1;20636;17
1110;4;6;21016;17
1110;6;1;2290;2
1110;6;6;2494;2
1110;5;1;14540;12
1110;5;6;14096;12
1110;1;1;19395;16
1110;1;6;18860;16
1110;7;1;14258;12
1110;7;6;14486;12
1110;2;1;17295;15
1110;2;6;17336;15
1110;8;1;6700;6
1110;8;6;6753;6
1110;3;1;5329;5
1110;3;6;6008;5
1140;7;1;39210;31
1140;7;6;38212;31
1140;3;1;27764;23
1140;3;6;28873;23
1140;8;1;15468;12
1140;8;6;13747;12
1140;5;1;18219;15
1140;5;6;19181;15
1140;6;1;5121;4
1140;6;6;5285;4
1140;4;1;24696;21
1140;4;6;26384;21
1140;2;1;12892;11
1140;2;6;13940;11
1140;1;1;13780;12
1140;1;6;15647;12
1170;4;1;30520;25
1170;4;6;31799;25
1170;1;1;29304;24
1170;1;6;29887;24
1170;6;1;2337;2
1170;6;6;2349;2
1170;2;1;15776;14
1170;2;6;17183;14
1170;3;1;19942;17
1170;3;6;20156;17
1170;7;1;45854;39
1170;7;6;47956;39
1170;8;1;16644;14
1170;8;6;17938;14
1170;5;1;3863;3
1170;5;6;3394;3
1200;4;1;25774;21
1200;4;6;26760;21
1200;3;1;33451;27
1200;3;6;33201;27
1200;7;1;15084;13
1200;7;6;15411;13
1200;1;1;28764;24
1200;1;6;28315;24
1200;6;1;12594;10
1200;6;6;12960;10
1200;5;1;14040;12
1200;5;6;15131;12
1200;8;1;17908;14
1200;8;6;17398;14
1200;2;1;7702;6
1200;2;6;7975;6
1230;5;1;22709;19
1230;5;6;22693;19
1230;1;1;17862;14
1230;1;6;18404;14
1230;8;1;21531;18
1230;8;6;21714;18
1230;3;1;24833;20
1230;3;6;24505;20
1230;2;1;15818;13
1230;2;6;16250;13
1230;4;1;29153;24
1230;4;6;30097;24
1230;7;1;22477;18
1230;7;6;20721;18
1230;6;1;2390;2
1230;6;6;2630;2
1260;1;1;12440;10
1260;1;6;11733;10
1260;2;1;8684;7
1260;2;6;8808;7
1260;5;1;14976;12
1260;5;6;14552;12
1260;7;1;11143;9
1260;7;6;10908;9
1260;3;1;11286;10
1260;3;6;11964;10
1260;4;1;11276;9
1260;4;6;10456;9
1260;8;1;12658;11
1260;8;6;13317;11
1290;4;1;21525;17
1290;4;6;21118;17
1290;3;1;28057;24
1290;3;6;29173;24
1290;8;1;16374;14
1290;8;6;17451;14
1290;2;1;9133;7
1290;2;6;8506;7
1290;1;1;15778;13
1290;1;6;15735;13
1290;5;1;16272;14
1290;5;6;16890;14
1290;7;1;36854;29
1290;7;6;34501;29
1290;6;1;13689;11
1290;6;6;14449;11
1320;5;1;36681;30
1320;5;6;37097;30
1320;8;1;24331;20
1320;8;6;25161;20
1320;4;1;38879;32
1320;4;6;38376;32
1320;3;1;21836;18
1320;3;6;21781;18
1320;1;1;24289;19
1320;1;6;22821;19
1320;7;1;36099;32
1320;7;6;38545;32
1320;2;1;15166;12
1320;2;6;14964;12
1320;6;1;12995;11
1320;6;6;13287;11
1350;8;1;24369;20
1350;8;6;23416;20
1350;3;1;29614;24
1350;3;6;29881;24
1350;4;1;21755;17
1350;4;6;20897;17
1350;1;1;30950;27
1350;1;6;32273;27
1350;2;1;21777;18
1350;2;6;22574;18
1350;7;1;41795;35
1350;7;6;41501;35
1350;6;1;7449;6
1350;6;6;7072;6
1350;5;1;23030;19
1350;5;6;20590;19
1380;4;1;21322;17
1380;4;6;20809;17
1380;1;1;37654;31
1380;1;6;36922;31
1380;7;1;29421;24
1380;7;6;28419;24
1380;3;1;32828;28
1380;3;6;34463;28
1380;8;1;20806;17
1380;8;6;21122;17
1380;6;1;7675;6
1380;6;6;6447;6
1380;2;1;10318;9
1380;2;6;10573;9
1380;5;1;8064;7
1380;5;6;8387;7
1410;1;1;17700;16
1410;1;6;19959;16
1410;3;1;32863;28
1410;3;6;32170;28
1410;8;1;18979;16
1410;8;6;19321;16
1410;4;1;15460;13
1410;4;6;15883;13
1410;5;1;14085;12
1410;5;6;14298;12
1410;2;1;16280;13
1410;2;6;15066;13
1410;7;1;35692;29
1410;7;6;35539;29
1410;6;1;2323;2
1410;6;6;2440;2
1440;4;1;25641;20
1440;4;6;23945;20
1440;1;1;16562;14
1440;1;6;17197;14
1440;2;1;24965;21
1440;2;6;25354;21
1440;5;1;8454;7
1440;5;6;8705;7
1440;7;1;36482;31
1440;7;6;36635;31
1440;8;1;9320;7
1440;8;6;8779;7
1440;3;1;26428;21
1440;3;6;24783;21
1440;6;1;6804;6
1440;6;6;7057;6
1470;7;1;32179;27
1470;7;6;33530;27
1470;1;1;35090;29
1470;1;6;34330;29
1470;3;1;23440;20
1470;3;6;24209;20
1470;6;1;9026;8
1470;6;6;9475;8
1470;2;1;14536;12
1470;2;6;13591;12
1470;5;1;22402;18
1470;5;6;21296;18
1470;8;1;4070;4
1470;8;6;4276;4
1470;4;1;3661;3
1470;4;6;3504;3
1500;3;1;12313;10
1500;3;6;11437;10
1500;7;1;22025;18
1500;7;6;22526;18
1500;5;1;15353;13
1500;5;6;15793;13
1500;1;1;10175;9
1500;1;6;11255;9
1500;8;1;13304;10
1500;8;6;11951;10
1500;2;1;4653;4
1500;2;6;4958;4
1500;4;1;4977;4
1500;4;6;4804;4
1500;6;1;3783;3
1500;6;6;3503;3
1530;6;1;5951;5
1530;6;6;5534;5
1530;4;1;28675;24
1530;4;6;29050;24
1530;2;1;6992;6
1530;2;6;7321;6
1530;7;1;30255;24
1530;7;6;29348;24
1530;1;1;24900;21
1530;1;6;25094;21
1530;5;1;20659;17
1530;5;6;19567;17
1530;3;1;19546;16
1530;3;6;20684;16
1530;8;1;7407;6
1530;8;6;7387;6
1560;7;1;11016;9
1560;7;6;10097;9
1560;2;1;10101;8
1560;2;6;9638;8
1560;5;1;10185;8
1560;5;6;9629;8
1560;3;1;15974;13
1560;3;6;16164;13
1560;4;1;8827;8
1560;4;6;10227;8
1560;6;1;2475;2
1560;6;6;2411;2
1560;8;1;9552;8
1560;8;6;9898;8
1560;1;1;3527;3
1560;1;6;3733;3
1590;7;1;20774;18
1590;7;6;21994;18
1590;1;1;31932;27
1590;1;6;33074;27
1590;4;1;15046;13
1590;4;6;16078;13
1590;2;1;9932;8
1590;2;6;9304;8
1590;6;1;11705;10
1590;6;6;12470;10
1590;8;1;13128;11
1590;8;6;13563;11
1590;3;1;28254;23
1590;3;6;27217;23
1590;5;1;12168;10
1590;5;6;12368;10
1620;1;1;27262;23
1620;1;6;28390;23
1620;3;1;24643;20
1620;3;6;24071;20
1620;4;1;15415;13
1620;4;6;15937;13
1620;5;1;20948;17
1620;5;6;21238;17
1620;8;1;14494;12
1620;8;6;15143;12
1620;6;1;10759;9
1620;6;6;10873;9
1620;7;1;20133;16
1620;7;6;20337;16
1620;2;1;10686;9
1620;2;6;11038;9
1650;1;1;25901;22
1650;1;6;27650;22
1650;4;1;26549;22
1650;4;6;26278;22
1650;2;1;10692;9
1650;2;6;11120;9
1650;7;1;42262;35
1650;7;6;41790;35
1650;8;1;31869;27
1650;8;6;31776;27
1650;6;1;12109;10
1650;6;6;12254;10
1650;5;1;20122;17
1650;5;6;19783;17
1650;3;1;19111;16
1650;3;6;19973;16
1680;3;1;27140;22
1680;3;6;27501;22
1680;7;1;38191;31
1680;7;6;38090;31
1680;1;1;28371;23
1680;1;6;27083;23
1680;2;1;11633;10
1680;2;6;12622;10
1680;4;1;33867;28
1680;4;6;34377;28
1680;5;1;17957;14
1680;5;6;17062;14
1680;8;1;15155;13
1680;8;6;15946;13
1680;6;1;12434;10
1680;6;6;11773;10
1710;8;1;17577;15
1710;8;6;18137;15
1710;1;1;26701;22
1710;1;6;27674;22
1710;6;1;14696;12
1710;6;6;14810;12
1710;7;1;53576;46
1710;7;6;57414;46
1710;4;1;18690;15
1710;4;6;18649;15
1710;5;1;22075;18
1710;5;6;20920;18
1710;3;1;18057;16
1710;3;6;19681;16
1710;2;1;6360;5
1710;2;6;6131;5
1740;5;1;28840;25
1740;5;6;29969;25
1740;2;1;10743;9
1740;2;6;10911;9
1740;1;1;22343;18
1740;1;6;21940;18
1740;4;1;20982;17
1740;4;6;21203;17
1740;7;1;33968;28
1740;7;6;33889;28
1740;6;1;2136;2
1740;6;6;2692;2
1740;3;1;20785;17
1740;3;6;20481;17
1740;8;1;4715;4
1740;8;6;4886;4
1770;8;1;12818;12
1770;8;6;14292;12
1770;7;1;14970;12
1770;7;6;15273;12
1770;5;1;12384;11
1770;5;6;13303;11
1770;3;1;11604;10
1770;3;6;11552;10
1770;1;1;7346;6
